DATE,거래단위,도매시장,산지-광역시도,등급,단위_무게(kg),1kg_물량,1kg_평균가격,weighted_price,광역시도,평균기온,평균풍속,평균강수량
2024-08-01,8kg그물망,부산반여도매,부산광역시,특,8,13376,493.0622009569378,6595200.0,부산광역시,28.11,2.21,91.22
2024-08-01,8kg그물망,인천삼산도매,강원도,특,8,13248,562.5,7452000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,인천구월도매,전라남도,특,8,12800,578.125,7400000.0,전라남도,27.93,1.81,82.52
2024-08-01,8kg그물망,안산도매시장,전라남도,특,8,11712,1500.0,17568000.0,전라남도,27.93,1.81,82.52
2024-08-01,8kg그물망,인천삼산도매,강원도,특,8,10368,625.0,6480000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,충주도매시장,충청북도,특,8,10304,728.2608695652175,7504000.000000001,충청북도,27.35,1.1,67.85
2024-08-01,8kg그물망,대구북부도매,경상북도,특,8,9216,1109.375,10224000.0,경상북도,27.11,1.4,65.74
2024-08-01,8kg그물망,인천삼산도매,강원도,특,8,9088,661.0915492957746,6008000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,광주서부도매,강원도,특,8,8960,891.6964285714286,7989600.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,안산도매시장,경기도,특,8,7808,750.0,5856000.0,경기도,27.85,1.14,112.36
2024-08-01,8kg그물망,인천구월도매,강원도,특,8,7808,405.2254098360656,3164000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,대구북부도매,경상북도,특,8,7552,1017.902542372881,7687199.999999997,경상북도,27.11,1.4,65.74
2024-08-01,8kg그물망,창원팔용도매시장,전라남도,특,8,6400,813.75,5208000.0,전라남도,27.93,1.81,82.52
2024-08-01,8kg그물망,인천구월도매,강원도,특,8,5184,437.5,2268000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,인천삼산도매,강원도,특,8,5184,375.0,1944000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,안양도매시장,강원도,특,8,5184,312.5,1620000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,안양도매시장,강원도,특,8,5184,187.5,972000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,강릉도매시장,제주도,특,8,4800,970.8333333333335,4660000.000000001,제주도,26.42,2.58,142.81
2024-08-01,8kg그물망,원주도매시장,강원도,특,8,4480,488.2142857142857,2187200.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,인천삼산도매,강원도,특,8,3904,625.0,2440000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,대구북부도매,강원도,특,8,3840,625.0,2400000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,광주서부도매,전라남도,특,8,2304,387.5,892800.0,전라남도,27.93,1.81,82.52
2024-08-01,8kg그물망,전주도매시장,서울특별시,특,8,1920,918.375,1763280.0,서울특별시,28.99,1.43,107.43
2024-08-01,8kg그물망,충주도매시장,충청북도,특,8,1856,547.8448275862069,1016799.9999999999,충청북도,27.35,1.1,67.85
2024-08-01,8kg그물망,안양도매시장,강원도,특,8,1472,437.5,644000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,대구북부도매,경상북도,특,8,1472,225.0,331200.0,경상북도,27.11,1.4,65.74
2024-08-01,8kg그물망,인천삼산도매,인천광역시,특,8,1344,300.5952380952381,404000.0,인천광역시,27.75,2.06,77.57
2024-08-01,8kg그물망,포항도매시장,강원도,특,8,1024,971.09375,994400.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,인천삼산도매,충청북도,특,8,1024,687.5,704000.0,충청북도,27.35,1.1,67.85
2024-08-01,8kg그물망,광주서부도매,전라북도,특,8,960,894.1666666666665,858399.9999999999,전라북도,27.29,1.69,76.63
2024-08-01,8kg그물망,인천구월도매,충청남도,특,8,640,318.75,204000.0,충청남도,27.77,1.83,87.88
2024-08-01,8kg그물망,강릉도매시장,경상북도,특,8,192,1750.0,336000.0,경상북도,27.11,1.4,65.74
2024-08-01,8kg그물망,구리도매시장,강원도,특,8,128,625.0,80000.0,강원도,25.44,1.53,108.31
2024-08-01,8kg그물망,강릉도매시장,강원도,특,8,128,525.0,67200.0,강원도,25.44,1.53,108.31
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,21221632,470.7545206702294,9990179200.000002,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,9109760,422.0169137276943,3844472800.0000005,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,5174272,422.5155538788838,2186210400.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,3436096,449.3222540930172,1543914400.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,2094912,359.3991537592033,752909600.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,서울가락도매,충청남도,특,8,1760064,354.2839351296316,623562399.9999999,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1752768,324.7991747909592,569297600.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,충청남도,특,8,1625920,337.9959653611494,549554400.0,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,서울가락도매,충청북도,특,8,1624704,405.36516190026,658598400.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,서울가락도매,충청북도,특,8,1332608,406.4240947075209,541604000.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1313472,503.0009014276665,660677600.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1305024,344.8580255995291,450047999.9999999,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1000256,533.3282679634013,533464800.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,854080,505.4861371300111,431725599.9999999,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,806976,518.9031644063764,418742400.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,인천삼산도매,충청남도,특,8,683520,547.5175561797753,374239200.0,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,672064,582.6778402056947,391596800.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,안산도매시장,전라남도,특,8,659200,495.11286407767,326378400.00000006,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,서울가락도매,충청북도,특,8,600960,386.0090521831737,231976000.00000006,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,570880,584.7533632286995,333824000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,514560,217.2667910447761,111796800.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,370176,216.4311030428769,80117600.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,인천삼산도매,경기도,특,8,335104,780.5099312452254,261552000.0,경기도,25.77,1.56,487.35
2024-07-01,8kg그물망,서울가락도매,전라남도,특,8,326400,144.1176470588235,47039999.99999999,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,306624,581.6270089751617,178340800.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,268160,640.4295942720764,171737600.00000003,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,강릉도매시장,강원도,특,8,217472,583.8434373160683,126969600.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,216192,329.2702782711664,71185600.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,145920,242.7631578947369,35424000.00000001,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,인천삼산도매,충청남도,특,8,129088,542.9474467030243,70088000.0,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,춘천도매시장,서울특별시,특,8,125504,359.0527791942886,45062559.99999999,서울특별시,26.44,1.7,466.61
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,119680,194.7860962566845,23312000.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,인천삼산도매,충청남도,특,8,98688,488.5214007782101,48211200.0,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,98048,584.3994778067885,57299199.99999999,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,97408,540.1856110381077,52618399.99999999,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,94720,476.6891891891893,45152000.00000001,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,서울가락도매,충청남도,특,8,92160,366.6666666666667,33792000.0,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,91712,395.6559665038381,36286400.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,대구광역시,특,8,89728,468.5627674750356,42043200.0,대구광역시,27.08,1.69,309.45
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,88256,454.387237128354,40102400.00000001,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,81152,497.8410883280757,40400800.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,강릉도매시장,강원도,특,8,68160,444.1784037558685,30275199.999999996,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천삼산도매,전라남도,특,8,66368,356.6176470588235,23667999.999999996,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,60160,419.3484042553192,25228000.000000004,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,57600,486.1111111111111,28000000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,53760,186.6071428571429,10032000.000000002,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,안산도매시장,강원도,특,8,51968,711.3916256157636,36969600.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,충청남도,특,8,48000,443.0,21264000.0,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,서울가락도매,충청남도,특,8,46080,1102.083333333333,50783999.999999985,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,46080,216.6666666666666,9983999.999999996,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,43392,457.7802359882006,19864000.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,42944,477.4590163934425,20503999.999999993,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,충주도매시장,강원도,특,8,41920,460.0763358778626,19286400.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,강릉도매시장,강원도,특,8,41536,470.3967642526965,19538400.000000004,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천삼산도매,충청북도,특,8,39744,544.9476650563607,21658400.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,부산반여도매,부산광역시,특,8,38528,251.3081395348837,9682400.0,부산광역시,25.94,2.35,252.01
2024-07-01,8kg그물망,인천삼산도매,제주도,특,8,38272,477.9473244147158,18292000.000000004,제주도,25.35,3.64,255.31
2024-07-01,8kg그물망,인천삼산도매,전라남도,특,8,35456,842.2833935018051,29864000.000000004,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,34880,507.5,17701600.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,34304,472.3180970149254,16202400.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,청주도매시장,전라남도,특,8,31872,439.0813253012047,13994399.999999996,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,서울가락도매,경기도,특,8,31360,312.5,9800000.0,경기도,25.77,1.56,487.35
2024-07-01,8kg그물망,충주도매시장,전라남도,특,8,31168,534.1375770020534,16648000.0,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,30848,493.8796680497925,15235199.999999998,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,30144,650.0796178343949,19596000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,27200,665.4411764705883,18100000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,충주도매시장,서울특별시,특,8,27136,848.9091981132075,23036000.0,서울특별시,26.44,1.7,466.61
2024-07-01,8kg그물망,안양도매시장,강원도,특,8,26880,580.3571428571429,15600000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,안양도매시장,전라남도,특,8,23424,625.0,14640000.0,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,안양도매시장,강원도,특,8,23424,450.0,10540800.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,부산반여도매,부산광역시,특,8,20736,312.5,6480000.0,부산광역시,25.94,2.35,252.01
2024-07-01,8kg그물망,원주도매시장,강원도,특,8,19648,549.185667752443,10790400.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,원주도매시장,강원도,특,8,17600,535.0454545454545,9416800.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천구월도매,강원도,특,8,17408,427.5735294117648,7443200.000000002,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,대구광역시,특,8,17408,375.0,6528000.0,대구광역시,27.08,1.69,309.45
2024-07-01,8kg그물망,충주도매시장,충청북도,특,8,17280,498.3796296296296,8612000.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,15616,687.5,10736000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,15104,500.0,7552000.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,광주서부도매,강원도,특,8,14656,730.4585152838428,10705600.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,14400,650.0,9360000.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,대구북부도매,경상북도,특,8,12864,603.1094527363184,7758400.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,인천구월도매,경기도,특,8,11712,225.0,2635200.0,경기도,25.77,1.56,487.35
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,10368,942.1296296296294,9767999.999999998,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,원주도매시장,충청북도,특,8,9344,637.3287671232877,5955200.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,부산반여도매,강원도,특,8,7808,237.5,1854400.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,원주도매시장,충청북도,특,8,6208,494.8453608247423,3072000.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,부산반여도매,경상남도,특,8,6208,187.5,1164000.0,경상남도,26.04,1.97,290.94
2024-07-01,8kg그물망,대구북부도매,대구광역시,특,8,6080,437.5,2660000.0,대구광역시,27.08,1.69,309.45
2024-07-01,8kg그물망,광주서부도매,전라남도,특,8,5504,472.6744186046511,2601600.0,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,춘천도매시장,서울특별시,특,8,5184,331.25,1717200.0,서울특별시,26.44,1.7,466.61
2024-07-01,8kg그물망,인천삼산도매,인천광역시,특,8,4800,791.6666666666665,3799999.999999999,인천광역시,24.79,3.13,328.99
2024-07-01,8kg그물망,부산반여도매,전라남도,특,8,4544,300.0,1363200.0,전라남도,26.11,2.62,268.22
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,4352,605.6985294117648,2636000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,대구북부도매,강원도,특,8,3840,500.0,1920000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천삼산도매,충청북도,특,8,3136,625.0,1960000.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,인천삼산도매,충청남도,특,8,2688,369.047619047619,991999.9999999998,충청남도,25.63,2.99,490.33
2024-07-01,8kg그물망,창원내서도매시장,경상남도,특,8,2496,437.5,1092000.0,경상남도,26.04,1.97,290.94
2024-07-01,8kg그물망,안산도매시장,강원도,특,8,2304,250.0,576000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,인천삼산도매,충청북도,특,8,2240,1250.0,2800000.0,충청북도,25.83,1.41,449.82
2024-07-01,8kg그물망,울산도매시장,경상북도,특,8,2112,500.0,1056000.0,경상북도,26.01,1.66,311.11
2024-07-01,8kg그물망,안산도매시장,대구광역시,특,8,2048,187.5,384000.0,대구광역시,27.08,1.69,309.45
2024-07-01,8kg그물망,강릉도매시장,제주도,특,8,1920,791.6666666666665,1519999.9999999998,제주도,25.35,3.64,255.31
2024-07-01,8kg그물망,인천구월도매,강원도,특,8,1856,107.7586206896552,200000.00000000006,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,광주서부도매,전라북도,특,8,1728,506.9444444444445,876000.0000000001,전라북도,25.82,2.5,386.55
2024-07-01,8kg그물망,인천삼산도매,인천광역시,특,8,1536,218.75,336000.0,인천광역시,24.79,3.13,328.99
2024-07-01,8kg그물망,인천삼산도매,강원도,특,8,1408,687.5,968000.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1408,75.0,105600.0,강원도,24.3,2.03,375.36
2024-07-01,8kg그물망,안양도매시장,경기도,특,8,960,375.0,360000.0,경기도,25.77,1.56,487.35
