,DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,1kg_평균가격,1kg_총거래물량
182,2024-09-01,8kg그물망,6665.078683172178,1210424.0,1008446400,서울가락도매,대아청과,양배추,양배추(일반),강원도,태백시,특,833.1348353965222,9683392
183,2024-09-01,8kg그물망,5084.550232464119,1187280.0,754598100,서울가락도매,대아청과,양배추,양배추(일반),강원도,평창군,특,635.5687790580149,9498240
184,2024-09-01,8kg그물망,6626.477040834094,1148648.0,951436200,서울가락도매,대아청과,양배추,양배추(일반),강원도,강릉시,특,828.3096301042617,9189184
185,2024-09-01,8kg그물망,6136.073201487653,1002384.0,768837700,서울가락도매,대아청과,양배추,양배추(일반),강원도,삼척시,특,767.0091501859566,8019072
186,2024-09-01,8kg그물망,5810.750683943119,532208.0,386566000,서울가락도매,대아청과,양배추,양배추(일반),강원도,홍천군,특,726.3438354928899,4257664
187,2024-09-01,8kg그물망,4906.759098786829,166176.0,101923200,서울가락도매,대아청과,양배추,양배추(일반),강원도,인제군,특,613.3448873483536,1329408
188,2024-09-01,8kg그물망,5719.88878371983,67616.0,48344500,대구북부도매,대양청과,양배추,양배추(일반),강원도,정선군,특,714.9860979649787,540928
189,2024-09-01,8kg그물망,6477.083333333332,59520.0,48189500,안산도매시장,안산농산물,양배추,양배추(일반),강원도,평창군,특,809.6354166666665,476160
190,2024-09-01,8kg그물망,7036.965249896165,57784.0,50828000,인천삼산도매,부평농산,양배추,양배추(일반),충청남도,서산시,특,879.6206562370206,462272
191,2024-09-01,8kg그물망,8618.126937510198,49032.0,52820500,인천삼산도매,경인농산,양배추,양배추(일반),경기도,경기도,특,1077.265867188775,392256
192,2024-09-01,8kg그물망,6188.421608305472,45464.0,35168800,대구북부도매,효성청과,양배추,양배추(일반),강원도,정선군,특,773.552701038184,363712
193,2024-09-01,8kg그물망,6791.044776119402,43952.0,37310000,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,무안군,특,848.8805970149252,351616
194,2024-09-01,8kg그물망,5012.108640843457,34904.0,21867830,춘천도매시장,춘천원협(공),양배추,양배추(일반),서울특별시,송파구,특,626.5135801054321,279232
195,2024-09-01,8kg그물망,6757.80868716447,32784.0,27693500,인천삼산도매,경인농산,양배추,양배추(일반),강원도,평창군,특,844.7260858955588,262272
196,2024-09-01,8kg그물망,7035.436417129782,24472.0,21521400,대구북부도매,효성청과,양배추,양배추(일반),강원도,평창군,특,879.4295521412228,195776
197,2024-09-01,8kg그물망,6602.775941837409,24208.0,19980000,인천삼산도매,경인농산,양배추,양배추(일반),강원도,정선군,특,825.3469927296761,193664
198,2024-09-01,8kg그물망,5706.937327552227,20296.0,14478500,인천삼산도매,삼산원협(공),양배추,양배추(일반),충청남도,서산시,특,713.3671659440283,162368
199,2024-09-01,8kg그물망,5604.976997072355,19128.0,13401500,인천삼산도매,경인농산,양배추,양배추(일반),충청남도,서산시,특,700.6221246340443,153024
200,2024-09-01,8kg그물망,5963.396778916544,16392.0,12219000,인천삼산도매,삼산원협(공),양배추,양배추(일반),강원도,정선군,특,745.424597364568,131136
201,2024-09-01,8kg그물망,6717.617107942973,15712.0,13193400,대구북부도매,효성청과,양배추,양배추(일반),강원도,태백시,특,839.7021384928717,125696
202,2024-09-01,8kg그물망,3862.5,15360.0,7416000,서울가락도매,대아청과,양배추,양배추(일반),강원도,영월군,특,482.8125,122880
203,2024-09-01,8kg그물망,5157.581699346405,12240.0,7891100,충주도매시장,충북원협(충주),양배추,양배추(일반),강원도,정선군,특,644.6977124183006,97920
204,2024-09-01,8kg그물망,6348.3913328956,12184.0,9668600,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,정선군,특,793.54891661195,97472
205,2024-09-01,8kg그물망,7059.892328398385,11888.0,10491000,인천삼산도매,부평농산,양배추,양배추(일반),제주도,서귀포시,특,882.4865410497981,95104
206,2024-09-01,8kg그물망,4532.038173142468,11736.0,6648500,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,홍천군,특,566.5047716428085,93888
207,2024-09-01,8kg그물망,5242.448690728946,11304.0,7407580,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,강릉시,특,655.3060863411182,90432
208,2024-09-01,8kg그물망,4798.133333333333,9000.0,5397900,대구북부도매,효성청과,양배추,양배추(일반),경상북도,봉화군,특,599.7666666666667,72000
209,2024-09-01,8kg그물망,7775.72202166065,8864.0,8615500,인천삼산도매,부평농산,양배추,양배추(일반),전라남도,해남군,특,971.9652527075813,70912
210,2024-09-01,8kg그물망,7480.730593607306,8760.0,8191400,대구북부도매,대양청과,양배추,양배추(일반),강원도,홍천군,특,935.0913242009133,70080
211,2024-09-01,8kg그물망,5747.663551401869,8560.0,6150000,대구북부도매,대구원협(공),양배추,양배추(일반),강원도,태백시,특,718.4579439252336,68480
212,2024-09-01,8kg그물망,9798.052580331061,8216.0,10062600,광주서부도매,두레청과,양배추,양배추(일반),강원도,평창군,특,1224.756572541383,65728
213,2024-09-01,8kg그물망,5920.226130653265,6368.0,4712500,인천삼산도매,삼산원협(공),양배추,양배추(일반),강원도,정선군,특,740.0282663316581,50944
214,2024-09-01,8kg그물망,5131.73198482933,6328.0,4059200,충주도매시장,충북원협(충주),양배추,양배추(일반),충청북도,충주시,특,641.4664981036663,50624
215,2024-09-01,8kg그물망,6450.0,5760.0,4644000,서울가락도매,한국청과,양배추,양배추(일반),강원도,삼척시,특,806.25,46080
216,2024-09-01,8kg그물망,7154.302670623146,5392.0,4822000,인천삼산도매,경인농산,양배추,양배추(일반),강원도,홍천군,특,894.2878338278932,43136
217,2024-09-01,8kg그물망,6578.242677824268,3824.0,3144400,원주도매시장,합동청과,양배추,양배추(일반),강원도,평창군,특,822.2803347280335,30592
218,2024-09-01,8kg그물망,5326.525821596244,3408.0,2269100,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,동해시,특,665.8157276995305,27264
220,2024-09-01,8kg그물망,6000.0,3232.0,2424000,대구북부도매,대구원협(공),양배추,양배추(일반),강원도,평창군,특,750.0,25856
221,2024-09-01,8kg그물망,7000.0,2928.0,2562000,대구북부도매,농협북대구(공),양배추,양배추(일반),전라남도,무안군,특,875.0,23424
222,2024-09-01,8kg그물망,8254.380664652568,2648.0,2732200,대구북부도매,효성청과,양배추,양배추(일반),인천광역시,인천광역시,특,1031.797583081571,21184
223,2024-09-01,8kg그물망,7901.269841269841,2520.0,2488900,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,영광군,특,987.6587301587301,20160
224,2024-09-01,8kg그물망,6246.710526315789,2432.0,1899000,대구북부도매,효성청과,양배추,양배추(일반),경상북도,영양군,특,780.8388157894736,19456
225,2024-09-01,8kg그물망,8800.0,2400.0,2640000,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,정선군,특,1100.0,19200
226,2024-09-01,8kg그물망,3501.374570446736,2328.0,1018900,충주도매시장,충북원협(충주),양배추,양배추(일반),강원도,태백시,특,437.671821305842,18624
227,2024-09-01,8kg그물망,11593.87755102041,1960.0,2840500,충주도매시장,충북원협(충주),양배추,양배추(일반),서울특별시,서울특별시,특,1449.234693877551,15680
228,2024-09-01,8kg그물망,8525.0,1920.0,2046000,대구북부도매,효성청과,양배추,양배추(일반),전라남도,무안군,특,1065.625,15360
229,2024-09-01,8kg그물망,8025.0,1920.0,1926000,대구북부도매,효성청과,양배추,양배추(일반),강원도,삼척시,특,1003.125,15360
230,2024-09-01,8kg그물망,6000.0,1464.0,1098000,인천삼산도매,경인농산,양배추,양배추(일반),전라남도,해남군,특,750.0,11712
231,2024-09-01,8kg그물망,5369.924812030075,1064.0,714200,대구북부도매,효성청과,양배추,양배추(일반),경상북도,청송군,특,671.2406015037594,8512
232,2024-09-01,8kg그물망,8200.0,960.0,984000,대구북부도매,효성청과,양배추,양배추(일반),충청남도,서산시,특,1025.0,7680
233,2024-09-01,8kg그물망,8904.310344827587,928.0,1032900,대구북부도매,농협북대구(공),양배추,양배추(일반),강원도,평창군,특,1113.038793103448,7424
234,2024-09-01,8kg그물망,5950.0,800.0,595000,충주도매시장,충북원협(충주),양배추,양배추(일반),충청북도,제천시,특,743.75,6400
235,2024-09-01,8kg그물망,3500.0,648.0,283500,인천구월도매,구월원협(공),양배추,양배추(일반),강원도,횡성군,특,437.5,5184
236,2024-09-01,8kg그물망,2500.0,648.0,202500,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,횡성군,특,312.5,5184
237,2024-09-01,8kg그물망,5500.0,568.0,390500,울산도매시장,울산원협(공),양배추,양배추(일반),강원도,평창군,특,687.5,4544
238,2024-09-01,8kg그물망,4500.0,568.0,319500,인천삼산도매,삼산원협(공),양배추,양배추(일반),강원도,횡성군,특,562.5,4544
239,2024-09-01,8kg그물망,4000.0,568.0,284000,인천삼산도매,부평농산,양배추,양배추(일반),강원도,횡성군,특,500.0,4544
240,2024-09-01,8kg그물망,4000.0,488.0,244000,인천구월도매,인천농산물,양배추,양배추(일반),강원도,횡성군,특,500.0,3904
241,2024-09-01,8kg그물망,7000.0,480.0,420000,인천삼산도매,삼산원협(공),양배추,양배추(일반),강원도,평창군,특,875.0,3840
242,2024-09-01,8kg그물망,4760.0,400.0,238000,인천구월도매,대인농산,양배추,양배추(일반),강원도,횡성군,특,595.0,3200
243,2024-09-01,8kg그물망,4734.693877551021,392.0,232000,인천구월도매,구월원협(공),양배추,양배추(일반),강원도,평창군,특,591.8367346938776,3136
244,2024-09-01,8kg그물망,5500.0,320.0,220000,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,홍천군,특,687.5,2560
245,2024-09-01,8kg그물망,6000.0,312.0,234000,인천구월도매,구월원협(공),양배추,양배추(일반),충청남도,서산시,특,750.0,2496
247,2024-09-01,8kg그물망,6800.0,280.0,238000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,850.0,2240
248,2024-09-01,8kg그물망,4600.0,280.0,161000,부산반여도매,부산중앙청과,양배추,양배추(일반),전라남도,진도군,특,575.0,2240
249,2024-09-01,8kg그물망,3194.117647058824,272.0,108600,충주도매시장,충북원협(충주),양배추,양배추(일반),충청북도,괴산군,특,399.264705882353,2176
250,2024-09-01,8kg그물망,6166.666666666668,240.0,185000,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,평창군,특,770.8333333333335,1920
251,2024-09-01,8kg그물망,6364.0,200.0,159100,인천구월도매,구월원협(공),양배추,양배추(일반),강원도,정선군,특,795.5,1600
252,2024-09-01,8kg그물망,8000.0,176.0,176000,인천구월도매,구월원협(공),양배추,양배추(일반),강원도,강릉시,특,1000.0,1408
253,2024-09-01,8kg그물망,5500.0,168.0,115500,대구북부도매,효성청과,양배추,양배추(일반),경상북도,김천시,특,687.5,1344
254,2024-09-01,8kg그물망,4200.0,80.0,42000,광주서부도매,두레청과,양배추,양배추(일반),전라북도,장수군,특,525.0,640
255,2024-08-01,8kg그물망,5699.091258240729,2520408.0,1795504400,서울가락도매,대아청과,양배추,양배추(일반),강원도,정선군,특,712.3864072800911,20163264
256,2024-08-01,8kg그물망,6008.772509828445,2008456.0,1508544400,서울가락도매,대아청과,양배추,양배추(일반),강원도,평창군,특,751.0965637285557,16067648
257,2024-08-01,8kg그물망,6379.675111065893,1179480.0,940587400,서울가락도매,대아청과,양배추,양배추(일반),강원도,삼척시,특,797.4593888832367,9435840
258,2024-08-01,8kg그물망,5102.267599277979,780032.0,497491500,서울가락도매,대아청과,양배추,양배추(일반),강원도,태백시,특,637.7834499097473,6240256
259,2024-08-01,8kg그물망,6899.469415234676,499072.0,430416500,서울가락도매,대아청과,양배추,양배추(일반),강원도,강릉시,특,862.4336769043344,3992576
260,2024-08-01,8kg그물망,5845.358081783916,252568.0,184543800,서울가락도매,대아청과,양배추,양배추(일반),경상북도,포항시,특,730.6697602229895,2020544
261,2024-08-01,8kg그물망,5600.521255238968,227144.0,159015600,서울가락도매,대아청과,양배추,양배추(일반),강원도,인제군,특,700.065156904871,1817152
262,2024-08-01,8kg그물망,5326.168919756914,129008.0,85889800,서울가락도매,대아청과,양배추,양배추(일반),강원도,홍천군,특,665.7711149696142,1032064
263,2024-08-01,8kg그물망,5817.307430129516,117360.0,85339900,서울가락도매,대아청과,양배추,양배추(일반),경상북도,영양군,특,727.1634287661896,938880
264,2024-08-01,8kg그물망,3558.589579730847,106408.0,47332800,서울가락도매,대아청과,양배추,양배추(일반),강원도,횡성군,특,444.8236974663559,851264
265,2024-08-01,8kg그물망,5260.0,105000.0,69037500,서울가락도매,대아청과,양배추,양배추(일반),경상북도,청송군,특,657.5,840000
266,2024-08-01,8kg그물망,7468.766001024065,93744.0,87519000,인천삼산도매,부평농산,양배추,양배추(일반),충청남도,서산시,특,933.5957501280081,749952
267,2024-08-01,8kg그물망,4132.541886927695,89288.0,46123300,서울가락도매,대아청과,양배추,양배추(일반),강원도,영월군,특,516.5677358659618,714304
268,2024-08-01,8kg그물망,5473.752900232019,82752.0,56620500,안산도매시장,안산농산물,양배추,양배추(일반),강원도,평창군,특,684.2191125290024,662016
269,2024-08-01,8kg그물망,6517.591088419588,68944.0,56168600,대구북부도매,대양청과,양배추,양배추(일반),강원도,정선군,특,814.6988860524485,551552
270,2024-08-01,8kg그물망,7162.124542124543,65520.0,58657800,대구북부도매,효성청과,양배추,양배추(일반),강원도,평창군,특,895.2655677655679,524160
271,2024-08-01,8kg그물망,6685.861624409111,55848.0,46674000,인천삼산도매,경인농산,양배추,양배추(일반),강원도,평창군,특,835.7327030511389,446784
