DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,weighted_price
2022-07,10kg그물망,5500.0,180.0,99000,구리도매시장,농협구리(공),양배추,양배추(일반),경기도,남양주시,특,990000.0
2022-07,10kg그물망,4000.0,130.0,52000,창원내서도매시장,창원원협(공),양배추,양배추(일반),제주도,남제주군,특,520000.0
2022-07,10kg그물망,5727.272727272727,110.0,63000,순천도매시장,순천원협(공),양배추,양배추(일반),전라북도,남원시,특,630000.0
2022-07,10kg그물망,5600.0,110.0,61600,대전노은도매,대전원협(공),양배추,양배추(일반),강원도,평창군,특,616000.0
2022-07,10kg그물망,5200.0,110.0,57200,창원내서도매시장,창원원협(공),양배추,양배추(일반),-,-,특,572000.0
2022-07,10kg그물망,5000.0,110.0,55000,구리도매시장,인터넷청과,양배추,양배추(일반),경기도,광주시,특,550000.0
2022-07,10kg그물망,4000.0,110.0,44000,대구북부도매,대양청과,양배추,양배추(일반),경상북도,영양군,특,440000.0
2022-07,10kg그물망,3272.727272727273,110.0,36000,광주각화도매,광주원협(공),양배추,양배추(일반),전라북도,장수군,특,360000.0
2022-07,10kg그물망,2000.0,110.0,22000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,나주시,특,220000.0
2022-07,10kg그물망,2000.0,90.0,18000,수원도매시장,경기청과,양배추,양배추(일반),경기도,용인시,특,180000.0
2022-07,10kg그물망,2375.0,80.0,19000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,장성군,특,190000.0
2022-07,10kg그물망,10000.0,70.0,70000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,임실군,특,700000.0
2022-07,10kg그물망,10600.0,50.0,53000,대구북부도매,대구원협(공),양배추,양배추(일반),강원도,횡성군,특,530000.0
2022-07,10kg그물망,5000.0,30.0,15000,창원내서도매시장,창원원협(공),양배추,양배추(일반),부산광역시,부산광역시,특,150000.0
2022-07,10kg그물망,1000.0,30.0,3000,서울강서도매,농협강서(공),양배추,양배추(일반),충청남도,서산시,특,30000.0
2022-07,10kg그물망,3000.0,10.0,3000,부산반여도매,농협반여(공),양배추,양배추(일반),강원도,홍천군,특,30000.0
2022-06,10kg그물망,3798.671448962413,273230.0,103791100,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,해남군,특,1037911000.0
2022-06,10kg그물망,4333.81828833667,204830.0,88769600,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,전라남도,특,887696000.0000001
2022-06,10kg그물망,4321.155539251651,136300.0,58897350,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,해남군,특,588973500.0
2022-06,10kg그물망,5491.614704513728,107450.0,59007400,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,590074000.0
2022-06,10kg그물망,3859.772544283414,99360.0,38350700,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광주광역시,특,383507000.0
2022-06,10kg그물망,4485.844748858448,81030.0,36348800,수원도매시장,경기청과,양배추,양배추(일반),전라남도,무안군,특,363488000.00000006
2022-06,10kg그물망,4234.516044873467,76660.0,32461800,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,해남군,특,324617999.99999994
2022-06,10kg그물망,4659.924780610113,71790.0,33453600,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,해남군,특,334536000.0
2022-06,10kg그물망,4451.781439233911,71010.0,31612100,대구북부도매,대양청과,양배추,양배추(일반),전라남도,무안군,특,316121000.00000006
2022-06,10kg그물망,4314.909945184025,63850.0,27550700,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,해남군,특,275507000.0
2022-06,10kg그물망,4373.931623931624,63180.0,27634500,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,해남군,특,276345000.0
2022-06,10kg그물망,3229.046454767726,61350.0,19810200,광주서부도매,호남청과,양배추,양배추(일반),전라남도,해남군,특,198102000.0
2022-06,10kg그물망,3258.738614882282,58190.0,18962600,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,무안군,특,189626000.0
2022-06,10kg그물망,4929.279768367716,55260.0,27239200,구리도매시장,농협구리(공),양배추,양배추(일반),충청남도,충청남도,특,272392000.0
2022-06,10kg그물망,4095.88752869166,52280.0,21413300,구리도매시장,인터넷청과,양배추,양배추(일반),충청북도,청주시,특,214133000.0
2022-06,10kg그물망,6451.371571072319,40100.0,25870000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,258700000.0
2022-06,10kg그물망,5416.18451915559,38370.0,20781900,인천구월도매,덕풍청과,양배추,양배추(일반),충청남도,서산시,특,207819000.0
2022-06,10kg그물망,6283.661522086216,37580.0,23614000,대구북부도매,대양청과,양배추,양배추(일반),충청북도,괴산군,특,236140000.0
2022-06,10kg그물망,5261.493018259936,37240.0,19593800,구리도매시장,인터넷청과,양배추,양배추(일반),충청남도,서산시,특,195938000.00000003
2022-06,10kg그물망,2801.229508196721,34160.0,9569000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,해남군,특,95689999.99999999
2022-06,10kg그물망,3810.534793814433,31040.0,11827900,광주각화도매,광주원협(공),양배추,양배추(일반),광주광역시,북구,특,118279000.0
2022-06,10kg그물망,5473.497636731938,29620.0,16212500,수원도매시장,수원원협(공),양배추,양배추(일반),충청남도,서산시,특,162125000.0
2022-06,10kg그물망,5673.57324609233,27510.0,15608000,창원내서도매시장,창원원협(공),양배추,양배추(일반),강원도,평창군,특,156080000.0
2022-06,10kg그물망,3538.828967642527,25960.0,9186800,천안도매시장,천안농협(공),양배추,양배추(일반),제주도,북제주군,특,91868000.0
2022-06,10kg그물망,4046.591789310612,25820.0,10448300,수원도매시장,수원원협(공),양배추,양배추(일반),강원도,평창군,특,104483000.0
2022-06,10kg그물망,4052.100840336134,24990.0,10126200,구리도매시장,농협구리(공),양배추,양배추(일반),경기도,구리시,특,101261999.99999999
2022-06,10kg그물망,4380.564648117839,24440.0,10706100,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광산구,특,107060999.99999999
2022-06,10kg그물망,5358.113370835136,23110.0,12382600,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,창원시,특,123826000.0
2022-06,10kg그물망,4669.915651358951,21340.0,9965600,수원도매시장,수원원협(공),양배추,양배추(일반),전라남도,진도군,특,99656000.00000003
2022-06,10kg그물망,4033.348968105066,21320.0,8599100,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,무안군,특,85991000.0
2022-06,10kg그물망,5798.118811881188,20200.0,11712200,구리도매시장,농협구리(공),양배추,양배추(일반),충청남도,서산시,특,117122000.0
2022-06,10kg그물망,4920.021822149482,18330.0,9018400,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,해남군,특,90184000.00000001
2022-06,10kg그물망,3242.200328407225,18270.0,5923500,대전노은도매,대전원협(공),양배추,양배추(일반),충청남도,서산시,특,59235000.0
2022-06,10kg그물망,5279.67706013363,17960.0,9482300,안산도매시장,농협안산(공),양배추,양배추(일반),충청남도,서산시,특,94823000.0
2022-06,10kg그물망,5102.166476624858,17540.0,8949200,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,부안군,특,89492000.0
2022-06,10kg그물망,5058.778173190984,16860.0,8529100,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,부산광역시,특,85290999.99999999
2022-06,10kg그물망,3910.688836104513,16840.0,6585600,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,거제시,특,65856000.0
2022-06,10kg그물망,3240.779062690201,16430.0,5324600,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,무안군,특,53246000.0
2022-06,10kg그물망,7541.531755915318,16060.0,12111700,춘천도매시장,춘천원협(공),양배추,양배추(일반),서울특별시,송파구,특,121117000.00000001
2022-06,10kg그물망,5415.413771320278,15830.0,8572600,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,진도군,특,85726000.0
2022-06,10kg그물망,4657.669902912621,15450.0,7196100,대구북부도매,대양청과,양배추,양배추(일반),전라남도,해남군,특,71961000.0
2022-06,10kg그물망,4128.697421981004,14740.0,6085700,안산도매시장,농협안산(공),양배추,양배추(일반),전라남도,진도군,특,60856999.99999999
2022-06,10kg그물망,4489.795918367347,14700.0,6600000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,기장군,특,66000000.00000001
2022-06,10kg그물망,3426.760563380281,14200.0,4866000,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,진도군,특,48659999.99999999
2022-06,10kg그물망,5155.602836879432,14100.0,7269400,인천구월도매,대인농산,양배추,양배추(일반),충청북도,충주시,특,72694000.0
2022-06,10kg그물망,4880.959302325581,13760.0,6716200,순천도매시장,순천원협(공),양배추,양배추(일반),광주광역시,광주광역시,특,67162000.0
2022-06,10kg그물망,5009.592621060722,13010.0,6517480,구리도매시장,구리청과,양배추,양배추(일반),경기도,구리시,특,65174799.99999999
2022-06,10kg그물망,4858.970358814353,12820.0,6229200,광주각화도매,광주원협(공),양배추,양배추(일반),전라북도,고창군,특,62292000.00000001
2022-06,10kg그물망,3218.867924528302,12720.0,4094400,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,무안군,특,40944000.0
2022-06,10kg그물망,4704.56,12500.0,5880700,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,무안군,특,58807000.00000001
2022-06,10kg그물망,3172.938350680544,12490.0,3963000,안산도매시장,농협안산(공),양배추,양배추(일반),경상북도,문경시,특,39629999.99999999
2022-06,10kg그물망,4288.235294117647,12240.0,5248800,광주각화도매,광주청과,양배추,양배추(일반),전라북도,고창군,특,52488000.0
2022-06,10kg그물망,5832.575757575758,11880.0,6929100,서울강서도매,농협강서(공),양배추,양배추(일반),강원도,평창군,특,69291000.0
2022-06,10kg그물망,3441.291418861512,11770.0,4050400,광주각화도매,광주원협(공),양배추,양배추(일반),전라북도,고창군,특,40503999.99999999
2022-06,10kg그물망,3048.886910062333,11230.0,3423900,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,서구,특,34239000.0
2022-06,10kg그물망,6075.74190647482,11120.0,6756225,원주도매시장,원주원협(공),양배추,양배추(일반),서울특별시,송파구,특,67562250.0
2022-06,10kg그물망,6297.565374211001,11090.0,6984000,포항도매시장,경북능금농협(공),양배추,양배추(일반),경상북도,영덕군,특,69840000.0
2022-06,10kg그물망,4660.746812386156,10980.0,5117500,안산도매시장,농협안산(공),양배추,양배추(일반),강원도,평창군,특,51174999.99999999
2022-06,10kg그물망,6170.46332046332,10360.0,6392600,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,완주군,특,63925999.99999999
2022-06,10kg그물망,5226.829268292683,10250.0,5357500,진주도매시장,진주중앙청과,양배추,양배추(일반),제주도,제주시,특,53575000.0
2022-06,10kg그물망,3364.173228346457,10160.0,3418000,광주서부도매,호남청과,양배추,양배추(일반),전라남도,무안군,특,34180000.00000001
2022-06,10kg그물망,4633.050847457627,9440.0,4373600,서울강서도매,농협강서(공),양배추,양배추(일반),충청남도,서산시,특,43736000.0
2022-06,10kg그물망,3131.982475355969,9130.0,2859500,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,영암군,특,28595000.0
2022-06,10kg그물망,4847.345132743363,9040.0,4382000,인천구월도매,대인농산,양배추,양배추(일반),충청남도,서산시,특,43820000.0
2022-06,10kg그물망,5660.734149054505,8990.0,5089000,순천도매시장,순천원협(공),양배추,양배추(일반),충청남도,서산시,특,50890000.0
2022-06,10kg그물망,2989.838337182448,8660.0,2589200,광주서부도매,호남청과,양배추,양배추(일반),전라남도,영암군,특,25892000.0
2022-06,10kg그물망,5001.187648456057,8420.0,4211000,천안도매시장,천안농협(공),양배추,양배추(일반),서울특별시,서울특별시,특,42110000.0
2022-06,10kg그물망,4251.961950059453,8410.0,3575900,인천구월도매,대인농산,양배추,양배추(일반),전라남도,진도군,특,35759000.0
2022-06,10kg그물망,3734.878048780487,8200.0,3062600,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,무안군,특,30625999.999999993
2022-06,10kg그물망,4492.014742014742,8140.0,3656500,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,완주군,특,36565000.0
2022-06,10kg그물망,2763.387297633873,8030.0,2219000,구리도매시장,인터넷청과,양배추,양배추(일반),충청남도,당진군,특,22190000.0
2022-06,10kg그물망,3548.258064516129,7750.0,2749900,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,무안군,특,27499000.0
2022-06,10kg그물망,3616.321243523316,7720.0,2791800,순천도매시장,순천원협(공),양배추,양배추(일반),제주도,서귀포시,특,27918000.0
2022-06,10kg그물망,5208.222811671088,7540.0,3927000,수원도매시장,수원원협(공),양배추,양배추(일반),전라남도,해남군,특,39270000.0
2022-06,10kg그물망,4512.217795484728,7530.0,3397700,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,진도군,특,33977000.00000001
2022-06,10kg그물망,4180.106809078772,7490.0,3130900,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,진도군,특,31309000.000000004
2022-06,10kg그물망,5138.286479250335,7470.0,3838300,서울강서도매,농협강서(공),양배추,양배추(일반),충청북도,충주시,특,38383000.0
2022-06,10kg그물망,2024.756606397775,7190.0,1455800,대전노은도매,대전원협(공),양배추,양배추(일반),경상북도,문경시,특,14558000.000000002
2022-06,10kg그물망,4058.403361344538,7140.0,2897700,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,무안군,특,28977000.000000004
2022-06,10kg그물망,7157.910447761195,6700.0,4795800,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,진해시,특,47958000.00000001
2022-06,10kg그물망,4020.230263157895,6080.0,2444300,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,24443000.0
2022-06,10kg그물망,5239.669421487603,6050.0,3170000,대구북부도매,대구원협(공),양배추,양배추(일반),대구광역시,북구,특,31700000.0
2022-06,10kg그물망,3792.268907563025,5950.0,2256400,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,고창군,특,22564000.0
2022-06,10kg그물망,2391.780821917808,5840.0,1396800,광주서부도매,호남청과,양배추,양배추(일반),전라남도,나주시,특,13968000.0
2022-06,10kg그물망,5058.472998137802,5370.0,2716400,서울강서도매,농협강서(공),양배추,양배추(일반),충청남도,서산시,특,27164000.0
2022-06,10kg그물망,3419.962686567164,5360.0,1833100,진주도매시장,진주중앙청과,양배추,양배추(일반),경상남도,거제시,특,18331000.0
2022-06,10kg그물망,3660.164271047228,4870.0,1782500,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광주광역시,특,17825000.0
2022-06,10kg그물망,5165.217391304348,4600.0,2376000,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,무안군,특,23760000.0
2022-06,10kg그물망,3621.739130434783,4600.0,1666000,부산엄궁도매,농협부산(공),양배추,양배추(일반),부산광역시,부산광역시,특,16660000.000000002
2022-06,10kg그물망,4282.857142857143,4200.0,1798800,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,무안군,특,17988000.0
2022-06,10kg그물망,4353.658536585366,4100.0,1785000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,무주군,특,17850000.0
2022-06,10kg그물망,3901.496259351621,4010.0,1564500,인천구월도매,대인농산,양배추,양배추(일반),전라남도,해남군,특,15645000.0
2022-06,10kg그물망,7021.25,4000.0,2808500,광주서부도매,농협광주(공),양배추,양배추(일반),충청남도,서산시,특,28085000.0
2022-06,10kg그물망,5301.583113456464,3790.0,2009300,대전노은도매,대전원협(공),양배추,양배추(일반),경상북도,청송군,특,20093000.0
2022-06,10kg그물망,5723.324396782842,3730.0,2134800,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,진안군,특,21348000.0
2022-06,10kg그물망,6000.0,3700.0,2220000,부산엄궁도매,항도청과,양배추,양배추(일반),전라남도,해남군,특,22200000.0
2022-06,10kg그물망,7866.666666666668,3660.0,2879200,수원도매시장,수원원협(공),양배추,양배추(일반),인천광역시,남동구,특,28792000.000000004
2022-06,10kg그물망,5000.0,3600.0,1800000,안산도매시장,농협안산(공),양배추,양배추(일반),인천광역시,남동구,특,18000000.0
2022-06,10kg그물망,3915.966386554621,3570.0,1398000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,진도군,특,13979999.999999996
2022-06,10kg그물망,5065.797101449275,3450.0,1747700,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,무안군,특,17477000.0
2022-06,10kg그물망,6621.511627906977,3440.0,2277800,대전노은도매,대전원협(공),양배추,양배추(일반),대전광역시,유성구,특,22778000.0
2022-06,10kg그물망,5257.05329153605,3190.0,1677000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,김제시,특,16770000.0
2022-06,10kg그물망,3827.707006369426,3140.0,1201900,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,12018999.999999998
2022-06,10kg그물망,5500.0,3050.0,1677500,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,익산시,특,16775000.0
2022-06,10kg그물망,5060.0,2800.0,1416800,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,전주시,특,14168000.0
2022-06,10kg그물망,4320.532319391635,2630.0,1136300,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,나주시,특,11363000.0
2022-06,10kg그물망,2265.2,2500.0,566300,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,나주시,특,5663000.0
2022-06,10kg그물망,2000.0,2330.0,466000,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,울주군,특,4660000.0
2022-06,10kg그물망,5585.526315789473,2280.0,1273500,창원내서도매시장,마산청과,양배추,양배추(일반),전라남도,해남군,특,12735000.0
2022-06,10kg그물망,3649.333333333334,2250.0,821100,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,고성군,특,8211000.000000001
2022-06,10kg그물망,700.0,2240.0,156800,광주각화도매,광주청과,양배추,양배추(일반),제주도,제주시,특,1568000.0
2022-06,10kg그물망,3683.856502242152,2230.0,821500,강릉도매시장,강릉농산물,양배추,양배추(일반),경상남도,남해군,특,8214999.999999999
2022-06,10kg그물망,6818.811881188119,2020.0,1377400,전주도매시장,전주원협(공),양배추,양배추(일반),전라남도,여수시,특,13774000.0
2022-06,10kg그물망,6000.0,2000.0,1200000,부산엄궁도매,항도청과,양배추,양배추(일반),충청남도,서산시,특,12000000.0
2022-06,10kg그물망,2600.0,2000.0,520000,대구북부도매,대구원협(공),양배추,양배추(일반),전라남도,해남군,특,5200000.0
2022-06,10kg그물망,4000.0,1920.0,768000,전주도매시장,전주원협(공),양배추,양배추(일반),전라남도,무안군,특,7680000.0
2022-06,10kg그물망,7000.0,1800.0,1260000,부산엄궁도매,항도청과,양배추,양배추(일반),전라남도,무안군,특,12600000.0
2022-06,10kg그물망,4200.0,1720.0,722400,창원내서도매시장,창원원협(공),양배추,양배추(일반),경상남도,진주시,특,7224000.0
2022-06,10kg그물망,6200.0,1590.0,985800,창원내서도매시장,창원원협(공),양배추,양배추(일반),제주도,제주시,특,9858000.0
2022-06,10kg그물망,4500.0,1500.0,675000,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,논산시,특,6750000.0
2022-06,10kg그물망,4000.0,1500.0,600000,대구북부도매,대구원협(공),양배추,양배추(일반),전라남도,진도군,특,6000000.0
2022-06,10kg그물망,2500.0,1440.0,360000,창원내서도매시장,마산청과,양배추,양배추(일반),전라남도,진도군,특,3600000.0
2022-06,10kg그물망,3982.014388489208,1390.0,553500,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,원주시,특,5534999.999999999
2022-06,10kg그물망,5872.262773722628,1370.0,804500,포항도매시장,포항농협(공),양배추,양배추(일반),-,-,특,8045000.0
2022-06,10kg그물망,2800.0,1230.0,344400,구리도매시장,인터넷청과,양배추,양배추(일반),충청남도,논산시,특,3444000.0
2022-06,10kg그물망,3300.0,1180.0,389400,전주도매시장,전주원협(공),양배추,양배추(일반),광주광역시,광주광역시,특,3894000.0
2022-06,10kg그물망,3800.0,980.0,372400,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,전라남도,특,3724000.0
2022-06,10kg그물망,2000.0,960.0,192000,창원내서도매시장,창원원협(공),양배추,양배추(일반),경상남도,거제시,특,1920000.0
2022-06,10kg그물망,3300.0,670.0,221100,광주각화도매,광주청과,양배추,양배추(일반),전라북도,전주시,특,2211000.0
2022-06,10kg그물망,7500.0,610.0,457500,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,평창군,특,4575000.0
2022-06,10kg그물망,4800.0,610.0,292800,광주각화도매,광주청과,양배추,양배추(일반),광주광역시,남구,특,2928000.0
2022-06,10kg그물망,4000.0,610.0,244000,수원도매시장,수원원협(공),양배추,양배추(일반),경기도,수원시,특,2440000.0
2022-06,10kg그물망,4200.0,570.0,239400,수원도매시장,수원원협(공),양배추,양배추(일반),서울특별시,서울특별시,특,2394000.0
2022-06,10kg그물망,4747.916666666667,480.0,227900,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,2279000.0
2022-06,10kg그물망,1500.0,480.0,72000,부산엄궁도매,항도청과,양배추,양배추(일반),광주광역시,광주광역시,특,720000.0
2022-06,10kg그물망,4723.404255319149,470.0,222000,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,2220000.0
2022-06,10kg그물망,4680.851063829788,470.0,220000,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,무안군,특,2200000.0
2022-06,10kg그물망,1700.0,470.0,79900,광주각화도매,광주청과,양배추,양배추(일반),전라남도,해남군,특,799000.0
2022-06,10kg그물망,3569.444444444444,360.0,128500,부산엄궁도매,항도청과,양배추,양배추(일반),부산광역시,부산광역시,특,1284999.9999999998
2022-06,10kg그물망,3000.0,300.0,90000,인천구월도매,덕풍청과,양배추,양배추(일반),충청남도,논산시,특,900000.0
2022-06,10kg그물망,2200.0,230.0,50600,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,담양군,특,506000.0
2022-06,10kg그물망,8904.545454545454,220.0,195900,진주도매시장,진주중앙청과,양배추,양배추(일반),전라북도,장수군,특,1959000.0
2022-06,10kg그물망,2700.0,200.0,54000,순천도매시장,순천원협(공),양배추,양배추(일반),전라북도,남원시,특,540000.0
2022-06,10kg그물망,3000.0,180.0,54000,창원내서도매시장,창원원협(공),양배추,양배추(일반),경상남도,창원시,특,540000.0
2022-06,10kg그물망,2400.0,150.0,36000,광주각화도매,광주청과,양배추,양배추(일반),전라남도,장성군,특,360000.0
2022-06,10kg그물망,5000.0,140.0,70000,진주도매시장,진주중앙청과,양배추,양배추(일반),경상남도,진주시,특,700000.0
2022-06,10kg그물망,2400.0,140.0,33600,천안도매시장,천안농협(공),양배추,양배추(일반),충청남도,천안시,특,336000.0
2022-06,10kg그물망,5598.636363636364,110.0,61585,수원도매시장,경기청과,양배추,양배추(일반),경기도,수원시,특,615850.0
2022-06,10kg그물망,6500.0,100.0,65000,창원내서도매시장,마산청과,양배추,양배추(일반),서울특별시,송파구,특,650000.0
2022-06,10kg그물망,4088.888888888889,90.0,36800,창원팔용도매시장,농협창원(공),양배추,양배추(일반),전라북도,남원시,특,368000.0
2022-06,10kg그물망,5000.0,50.0,25000,구리도매시장,인터넷청과,양배추,양배추(일반),강원도,철원군,특,250000.0
2022-06,10kg그물망,2000.0,50.0,10000,창원내서도매시장,창원원협(공),양배추,양배추(일반),-,-,특,100000.0
2022-06,10kg그물망,6000.0,10.0,6000,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,함안군,특,60000.0
2022-05,10kg그물망,4229.819504190873,225490.0,95378200,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,무안군,특,953782000.0
2022-05,10kg그물망,7841.836133215444,135720.0,106429400,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,1064294000.0
2022-05,10kg그물망,7547.618257261411,120500.0,90948800,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광주광역시,특,909488000.0
2022-05,10kg그물망,7468.5010989011,113750.0,84954200,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,영암군,특,849542000.0000001
2022-05,10kg그물망,7254.159822205044,103490.0,75073300,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,제주시,특,750733000.0
2022-05,10kg그물망,7249.605815501178,97670.0,70806900,대구북부도매,대양청과,양배추,양배추(일반),전라남도,무안군,특,708069000.0
2022-05,10kg그물망,7417.758199766479,94210.0,69882700,구리도매시장,농협구리(공),양배추,양배추(일반),대구광역시,달성군,특,698827000.0
2022-05,10kg그물망,8068.296494753293,89580.0,72275800,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광산구,특,722758000.0
2022-05,10kg그물망,7645.148309956312,86980.0,66497500,수원도매시장,경기청과,양배추,양배추(일반),전라남도,무안군,특,664975000.0
2022-05,10kg그물망,7587.228292797555,85110.0,64574900,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,남제주군,특,645748999.9999999
2022-05,10kg그물망,6902.295639499575,82330.0,56826600,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,무안군,특,568266000.0
2022-05,10kg그물망,7140.711832656884,64060.0,45743400,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,무안군,특,457434000.0
2022-05,10kg그물망,8188.320586360738,62760.0,51389900,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,무안군,특,513898999.99999994
2022-05,10kg그물망,7353.982145982846,57130.0,42013300,수원도매시장,수원원협(공),양배추,양배추(일반),강원도,평창군,특,420133000.0
2022-05,10kg그물망,7225.232621784346,54810.0,39601500,구리도매시장,인터넷청과,양배추,양배추(일반),경상남도,밀양시,특,396015000.0
2022-05,10kg그물망,6554.550804236957,50980.0,33415100,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,무안군,특,334151000.0000001
2022-05,10kg그물망,8835.157580919931,46960.0,41489900,대전노은도매,대전원협(공),양배추,양배추(일반),경상남도,김해시,특,414898999.99999994
2022-05,10kg그물망,8538.835386338185,44650.0,38125900,대구북부도매,대양청과,양배추,양배추(일반),전라남도,영암군,특,381259000.0
2022-05,10kg그물망,8592.824899025896,42090.0,36167200,순천도매시장,순천원협(공),양배추,양배추(일반),경상남도,밀양시,특,361672000.0
2022-05,10kg그물망,5980.029806259316,33550.0,20063000,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,서귀포시,특,200630000.00000003
2022-05,10kg그물망,7420.543806646526,33100.0,24562000,서울강서도매,농협강서(공),양배추,양배추(일반),제주도,남제주군,특,245620000.0
2022-05,10kg그물망,7979.654088050314,31800.0,25375300,광주각화도매,광주원협(공),양배추,양배추(일반),광주광역시,북구,특,253753000.0
2022-05,10kg그물망,9323.798701298701,30800.0,28717300,서울강서도매,농협강서(공),양배추,양배추(일반),대구광역시,달성군,특,287173000.0
2022-05,10kg그물망,4338.187919463087,29800.0,12927800,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,해남군,특,129278000.0
2022-05,10kg그물망,8139.863652673125,27870.0,22685800,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,부산광역시,특,226858000.0
2022-05,10kg그물망,9700.0,27000.0,26190000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,261900000.0
2022-05,10kg그물망,9152.061657032755,25950.0,23749600,인천구월도매,덕풍청과,양배추,양배추(일반),경상남도,밀양시,특,237496000.0
2022-05,10kg그물망,6738.12749003984,25100.0,16912700,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,169127000.0
2022-05,10kg그물망,8176.0,25000.0,20440000,대전노은도매,대전원협(공),양배추,양배추(일반),대구광역시,달성군,특,204400000.0
