DATE,거래단위,도매시장,산지-광역시도,등급,단위_무게(kg),1kg_물량,1kg_평균가격,weighted_price,광역시도,평균기온,평균풍속,평균강수량,Month,z_score
2023-11-01,8kg파렛트,광주서부도매,충청남도,특,8,56448,472.548185941043,26674400.0,충청남도,8.03,3.22,70.43,11,-0.5566561342733644
2022-11-01,10kg그물망,광주서부도매,충청남도,특,10,37000,733.108108108108,27125000.0,충청남도,9.7,2.18,44.43,11,0.16560021214687223
2023-11-01,10kg파렛트,광주서부도매,충청남도,특,10,484400,412.6218001651528,199874000.00000003,충청남도,8.03,3.22,70.43,11,-0.7227684514888744
2023-11-01,8kg그물망,구리도매시장,강원도,특,8,3200,812.5,2600000.0,강원도,4.61,2.49,71.63,11,0.3856697351046754
2021-11-01,8kg그물망,구리도매시장,강원도,특,8,640,462.5,296000.0,강원도,5.29,2.21,43.01,11,-0.5845090980199364
2023-11-01,8kg상자,구리도매시장,강원도,특,8,4800,567.0,2721600.0,강원도,4.61,2.49,71.63,11,-0.2948414178441595
2021-11-01,8kg상자,구리도매시장,강원도,특,8,6144,509.8958333333333,3132800.0,강원도,5.29,2.21,43.01,11,-0.45313071436764535
2023-11-01,10kg그물망,구리도매시장,강원도,특,10,571400,332.700385019251,190105000.0,강원도,4.61,2.49,71.63,11,-0.9443057808829278
2023-11-01,10kg그물망,구리도매시장,강원도,특,10,216000,554.4444444444445,119760000.0,강원도,4.61,2.49,71.63,11,-0.3296446585245027
2023-11-01,10kg그물망,구리도매시장,강원도,특,10,9400,843.8297872340424,7931999.999999999,강원도,4.61,2.49,71.63,11,0.47251401059257725
2022-11-01,10kg그물망,구리도매시장,강원도,특,10,155500,363.6848874598071,56553000.00000001,강원도,6.65,1.81,60.41,11,-0.8584186139608552
2020-11-01,10kg그물망,구리도매시장,강원도,특,10,341900,758.8856390757533,259463000.00000003,강원도,5.42,2.08,44.6,11,0.2370539690469397
2020-11-01,10kg그물망,구리도매시장,강원도,특,10,146600,1061.753069577081,155653000.0000001,강원도,5.42,2.08,44.6,11,1.0765841699475902
2023-11-01,10kg상자,구리도매시장,강원도,특,10,3000,530.0,1590000.0,강원도,4.61,2.49,71.63,11,-0.39740318020304705
2021-11-01,10kg상자,구리도매시장,강원도,특,10,3900,350.0,1365000.0,강원도,5.29,2.21,43.01,11,-0.8963522943814188
2020-11-01,8kg그물망,구리도매시장,경기도,특,8,5376,692.4107142857143,3722400.000000001,경기도,6.21,1.35,67.71,11,0.05278949771880741
2020-11-01,8kg그물망,구리도매시장,경기도,특,8,4480,825.0,3696000.0,경기도,6.21,1.35,67.71,11,0.42031897914484007
2022-11-01,10kg그물망,구리도매시장,경기도,특,10,94000,555.5106382978723,52218000.0,경기도,7.67,1.19,62.29,11,-0.326689233642779
2022-11-01,10kg그물망,구리도매시장,경기도,특,10,1100,420.0,462000.0,경기도,7.67,1.19,62.29,11,-0.7023165277564964
2021-11-01,10kg그물망,구리도매시장,경기도,특,10,495900,399.2982456140351,198012000.00000003,경기도,6.34,1.29,69.5,11,-0.7597005389388043
2021-11-01,10kg그물망,구리도매시장,경기도,특,10,8400,625.0,5250000.0,경기도,6.34,1.29,69.5,11,-0.13406892549779525
2020-11-01,10kg그물망,구리도매시장,경기도,특,10,246700,823.9562221321443,203270000.0,경기도,6.21,1.35,67.71,11,0.4174256900194756
2020-11-01,10kg그물망,구리도매시장,경기도,특,10,173000,313.8728323699422,54300000.0,경기도,6.21,1.35,67.71,11,-0.9964946181969238
2022-11-01,10kg상자,구리도매시장,경기도,특,10,4800,936.0,4492800.0,경기도,7.67,1.19,62.29,11,0.7280042662215027
2020-11-01,10kg그물망,구리도매시장,경상북도,특,10,84900,745.2296819787987,63270000.00000001,경상북도,7.73,1.78,34.64,11,0.19920048184258782
2023-11-01,10kg그물망,구리도매시장,전라남도,특,10,2265900,421.4391632463921,954939000.0,전라남도,10.04,2.98,78.86,11,-0.6983272542734664
2023-11-01,10kg그물망,구리도매시장,전라남도,특,10,211900,369.9386503067485,78390000.00000001,전라남도,10.04,2.98,78.86,11,-0.8410835615566161
2023-11-01,10kg그물망,구리도매시장,전라남도,특,10,80600,400.4962779156328,32280000.000000004,전라남도,10.04,2.98,78.86,11,-0.7563796658519196
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,807300,349.7002353524093,282313000.00000006,전라남도,11.24,2.37,52.55,11,-0.8971832238557376
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,516600,485.6871854432831,250906000.0000001,전라남도,11.24,2.37,52.55,11,-0.5202356222576268
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,150400,445.1795212765957,66955000.0,전라남도,11.24,2.37,52.55,11,-0.6325204175543138
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,147300,511.8194161575017,75391000.0,전라남도,11.24,2.37,52.55,11,-0.447798659111159
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,79600,414.7361809045227,33013000.000000007,전라남도,11.24,2.37,52.55,11,-0.7169075159502942
2022-11-01,10kg그물망,구리도매시장,전라남도,특,10,72000,325.0,23400000.0,전라남도,11.24,2.37,52.55,11,-0.9656507824617483
2021-11-01,10kg그물망,구리도매시장,전라남도,특,10,1788100,350.9300374699402,627498000.0000001,전라남도,10.2,2.46,60.44,11,-0.8937742867604225
2021-11-01,10kg그물망,구리도매시장,전라남도,특,10,1150800,531.9325686478971,612148000.0,전라남도,10.2,2.46,60.44,11,-0.39204621678661833
2021-11-01,10kg그물망,구리도매시장,전라남도,특,10,160000,442.06875,70731000.0,전라남도,10.2,2.46,60.44,11,-0.6411432874035856
2020-11-01,10kg그물망,구리도매시장,전라남도,특,10,1199900,611.4251187598967,733649000.0,전라남도,10.57,2.71,21.12,11,-0.17169767533016272
2020-11-01,10kg그물망,구리도매시장,전라남도,특,10,72000,505.0,36360000.0,전라남도,10.57,2.71,21.12,11,-0.46670166828337645
2020-11-01,10kg그물망,구리도매시장,전라북도,특,10,87500,611.0171428571429,53464000.0,전라북도,7.98,2.22,52.93,11,-0.17282855985952467
2020-11-01,10kg그물망,구리도매시장,전라북도,특,10,82100,689.3422655298416,56594999.99999999,전라북도,7.98,2.22,52.93,11,0.04428394333744947
2020-11-01,10kg상자,구리도매시장,전라북도,특,10,80000,534.625,42770000.0,전라북도,7.98,2.22,52.93,11,-0.38458295990818614
2023-11-01,10kg그물망,구리도매시장,제주도,특,10,92300,327.486457204767,30227000.0,제주도,10.91,3.88,108.7,11,-0.9587584734630764
2023-11-01,10kg그물망,구리도매시장,충청남도,특,10,3018400,532.6010469122714,1607603000.0,충청남도,8.03,3.22,70.43,11,-0.3901932354651904
2023-11-01,10kg그물망,구리도매시장,충청남도,특,10,1726400,565.7049351251159,976633000.0,충청남도,8.03,3.22,70.43,11,-0.298431259355976
2023-11-01,10kg그물망,구리도매시장,충청남도,특,10,146400,625.0,91500000.0,충청남도,8.03,3.22,70.43,11,-0.13406892549779525
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,1728500,631.2108764824993,1091048000.0,충청남도,9.7,2.18,44.43,11,-0.11685275150216018
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,1661200,417.1785456296653,693017000.0,충청남도,9.7,2.18,44.43,11,-0.7101374286385699
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,156300,447.0825335892514,69879000.0,충청남도,9.7,2.18,44.43,11,-0.6272453825117021
2022-11-01,10kg그물망,구리도매시장,충청남도,특,10,135100,435.8031088082902,58877000.0,충청남도,9.7,2.18,44.43,11,-0.6585112658611587
2021-11-01,10kg그물망,구리도매시장,충청남도,특,10,2050000,361.2585365853658,740579999.9999999,충청남도,8.92,2.56,88.86,11,-0.8651443118469019
2021-11-01,10kg그물망,구리도매시장,충청남도,특,10,1778400,334.3280476833108,594568999.9999999,충청남도,8.92,2.56,88.86,11,-0.939793998413962
2021-11-01,10kg그물망,구리도매시장,충청남도,특,10,375400,583.9451251997868,219213000.0,충청남도,8.92,2.56,88.86,11,-0.2478705555770748
2020-11-01,10kg그물망,구리도매시장,충청남도,특,10,1566100,830.7924142775046,1301104000.0,충청남도,8.44,2.38,42.86,11,0.4363752012154793
2020-11-01,10kg그물망,구리도매시장,충청남도,특,10,456200,815.256466462078,371920000.0,충청남도,8.44,2.38,42.86,11,0.3933104934353211
2020-11-01,10kg상자,구리도매시장,충청남도,특,10,14000,594.0,8316000.0,충청남도,8.44,2.38,42.86,11,-0.21999905071740375
2023-11-01,8kg그물망,구미도매시장,경상북도,특,8,21632,461.612426035503,9985600.000000002,경상북도,7.24,2.02,35.25,11,-0.5869693993719007
2022-11-01,8kg그물망,구미도매시장,경상북도,특,8,27392,418.4579439252336,11462400.0,경상북도,8.65,1.49,67.2,11,-0.7065910139371524
2020-11-01,8kg그물망,구미도매시장,경상북도,특,8,31424,900.8401221995928,28308000.0,경상북도,7.73,1.78,34.64,11,0.6305432113152083
2022-11-01,10kg그물망,구미도매시장,경상북도,특,10,80200,505.0374064837905,40504000.0,경상북도,8.65,1.49,67.2,11,-0.46659797977253314
2020-11-01,10kg그물망,구미도매시장,경상북도,특,10,28700,875.1916376306621,25118000.0,경상북도,7.73,1.78,34.64,11,0.559447163228066
2022-11-01,11kg그물망,구미도매시장,경상북도,특,11,22627,464.2197374817695,10503900.0,경상북도,8.65,1.49,67.2,11,-0.5797420897246685
2020-11-01,11kg그물망,구미도매시장,경상북도,특,11,24079,869.8035632708999,20944000.0,경상북도,7.73,1.78,34.64,11,0.5445117469562296
2023-11-01,12kg그물망,구미도매시장,경상북도,특,12,2736,468.421052631579,1281600.0000000002,경상북도,7.24,2.02,35.25,11,-0.5680962982114373
2022-11-01,12kg그물망,구미도매시장,경상북도,특,12,6624,500.0,3312000.0,경상북도,8.65,1.49,67.2,11,-0.48056136589944237
2022-11-01,12kg그물망,구미도매시장,경상북도,특,12,2304,391.6666666666667,902400.0,경상북도,8.65,1.49,67.2,11,-0.7808548142475364
2023-11-01,8kg그물망,대구북부도매,강원도,특,8,49280,608.6038961038961,29992000.0,강원도,4.61,2.49,71.63,11,-0.17951793391411525
2022-11-01,8kg그물망,대구북부도매,강원도,특,8,163776,844.2360296991013,138265600.00000003,강원도,6.65,1.81,60.41,11,0.4736400901374815
2022-11-01,8kg그물망,대구북부도매,강원도,특,8,62720,700.2551020408164,43920000.0,강원도,6.65,1.81,60.41,11,0.07453366617258426
2021-11-01,8kg그물망,대구북부도매,강원도,특,8,79296,741.8079096045196,58822399.99999999,강원도,5.29,2.21,43.01,11,0.18971553575888475
2020-11-01,8kg그물망,대구북부도매,강원도,특,8,20096,1066.082802547771,21424000.000000007,강원도,5.42,2.08,44.6,11,1.088585927894005
2020-11-01,8kg그물망,대구북부도매,강원도,특,8,5632,1125.0,6336000.0,강원도,5.42,2.08,44.6,11,1.251900836108793
2021-11-01,8kg상자,대구북부도매,강원도,특,8,3840,818.3333333333335,3142400.0000000005,강원도,5.29,2.21,43.01,11,0.4018393823234193
2021-11-01,10kg그물망,대구북부도매,강원도,특,10,50900,481.3163064833005,24499000.0,강원도,5.29,2.21,43.01,11,-0.5323514343979835
2023-11-01,10kg상자,대구북부도매,강원도,특,10,63900,533.0203442879499,34060000.0,강원도,4.61,2.49,71.63,11,-0.3890309684975675
2023-11-01,10kg상자,대구북부도매,강원도,특,10,2100,850.0,1785000.0,강원도,4.61,2.49,71.63,11,0.4896174672251695
2023-11-01,10kg상자,대구북부도매,강원도,특,10,800,900.0,720000.0,강원도,4.61,2.49,71.63,11,0.6282144433858283
2022-11-01,10kg상자,대구북부도매,강원도,특,10,8000,500.0,4000000.0,강원도,6.65,1.81,60.41,11,-0.48056136589944237
2021-11-01,10kg상자,대구북부도매,강원도,특,10,3000,530.0,1590000.0,강원도,5.29,2.21,43.01,11,-0.39740318020304705
2023-11-01,8kg그물망,대구북부도매,경상남도,특,8,15808,438.8157894736843,6936800.000000001,경상남도,8.98,2.07,65.68,11,-0.6501602972539325
2021-11-01,8kg그물망,대구북부도매,경상남도,특,8,23936,633.6229946524064,15166400.0,경상남도,8.75,1.78,51.68,11,-0.11016650581233405
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,73600,1030.130434782609,75817600.00000001,경상북도,7.24,2.02,35.25,11,0.9889281387326568
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,40064,617.6317891373802,24744800.0,경상북도,7.24,2.02,35.25,11,-0.15449316040325967
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,12800,875.0,11200000.0,경상북도,7.24,2.02,35.25,11,0.5589159553054989
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,10368,400.0,4147200.0,경상북도,7.24,2.02,35.25,11,-0.75775531822076
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,4544,627.6408450704225,2852000.0,경상북도,7.24,2.02,35.25,11,-0.12674866267240836
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,1152,687.5,792000.0,경상북도,7.24,2.02,35.25,11,0.03917729470302828
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,1024,400.0,409600.0,경상북도,7.24,2.02,35.25,11,-0.75775531822076
2023-11-01,8kg그물망,대구북부도매,경상북도,특,8,384,625.0,240000.0,경상북도,7.24,2.02,35.25,11,-0.13406892549779525
2022-11-01,8kg그물망,대구북부도매,경상북도,특,8,75008,877.5277303754266,65821600.0,경상북도,8.65,1.49,67.2,11,0.5659226710371703
2022-11-01,8kg그물망,대구북부도매,경상북도,특,8,71680,644.9665178571429,46231200.0,경상북도,8.65,1.49,67.2,11,-0.07872294550863923
2022-11-01,8kg그물망,대구북부도매,경상북도,특,8,5184,700.0,3628800.0,경상북도,8.65,1.49,67.2,11,0.07382653874319299
2022-11-01,8kg그물망,대구북부도매,경상북도,특,8,3840,412.5,1584000.0,경상북도,8.65,1.49,67.2,11,-0.7231060741805954
2022-11-01,8kg그물망,대구북부도매,경상북도,특,8,1536,937.5,1440000.0,경상북도,8.65,1.49,67.2,11,0.7321621755063225
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,250432,605.6254791719908,151668000.0,경상북도,7.44,1.75,39.41,11,-0.18777392552427075
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,53376,463.0395683453237,24715200.0,경상북도,7.44,1.75,39.41,11,-0.583013447198059
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,50176,627.4075255102041,31480800.0,경상북도,7.44,1.75,39.41,11,-0.12739541038291657
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,20736,676.2731481481482,14023200.0,경상북도,7.44,1.75,39.41,11,0.0080571403336211
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,13760,639.8837209302326,8804800.0,경상북도,7.44,1.75,39.41,11,-0.09281215119880838
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,7296,750.0,5472000.0,경상북도,7.44,1.75,39.41,11,0.21242351490385183
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,3520,450.0,1584000.0,경상북도,7.44,1.75,39.41,11,-0.6191583420601012
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,3264,420.3431372549019,1371999.9999999998,경상북도,7.44,1.75,39.41,11,-0.7013653720377471
2021-11-01,8kg그물망,대구북부도매,경상북도,특,8,2432,625.0,1520000.0,경상북도,7.44,1.75,39.41,11,-0.13406892549779525
2020-11-01,8kg그물망,대구북부도매,경상북도,특,8,121216,908.6193241816262,110139200.0,경상북도,7.73,1.78,34.64,11,0.652106688748265
2020-11-01,8kg그물망,대구북부도매,경상북도,특,8,69504,827.6358195211785,57523999.99999999,경상북도,7.73,1.78,34.64,11,0.42762531145165167
2020-11-01,8kg그물망,대구북부도매,경상북도,특,8,40960,614.98046875,25189600.0,경상북도,7.73,1.78,34.64,11,-0.1618424601737398
2020-11-01,8kg그물망,대구북부도매,경상북도,특,8,2880,575.0,1656000.0,경상북도,7.73,1.78,34.64,11,-0.2726659016584541
2020-11-01,8kg그물망,대구북부도매,경상북도,특,8,1984,450.0,892800.0,경상북도,7.73,1.78,34.64,11,-0.6191583420601012
2021-11-01,8kg상자,대구북부도매,경상북도,특,8,2560,500.0,1280000.0,경상북도,7.44,1.75,39.41,11,-0.48056136589944237
2020-11-01,8kg상자,대구북부도매,경상북도,특,8,3840,787.5,3024000.0,경상북도,7.73,1.78,34.64,11,0.31637124702434594
2023-11-01,10kg그물망,대구북부도매,경상북도,특,10,26100,322.4137931034482,8414999.999999998,경상북도,7.24,2.02,35.25,11,-0.9728195915735067
2022-11-01,10kg그물망,대구북부도매,경상북도,특,10,3200,702.1875,2247000.0,경상북도,8.65,1.49,67.2,11,0.07989015645022181
2021-11-01,10kg그물망,대구북부도매,경상북도,특,10,16700,426.7065868263473,7126000.0,경상북도,7.44,1.75,39.41,11,-0.6837262746666836
2023-11-01,10kg상자,대구북부도매,경상북도,특,10,104700,474.7373447946514,49705000.0,경상북도,7.24,2.02,35.25,11,-0.5505879183244553
2023-11-01,10kg상자,대구북부도매,경상북도,특,10,6400,840.625,5380000.0,경상북도,7.24,2.02,35.25,11,0.46363053419504596
2023-11-01,10kg상자,대구북부도매,경상북도,특,10,100,500.0,50000.0,경상북도,7.24,2.02,35.25,11,-0.48056136589944237
2022-11-01,10kg상자,대구북부도매,경상북도,특,10,69300,462.9725829725829,32084000.0,경상북도,8.65,1.49,67.2,11,-0.5831991266002363
2021-11-01,10kg상자,대구북부도매,경상북도,특,10,24000,372.5,8940000.0,경상북도,7.44,1.75,39.41,11,-0.8339836551091224
2020-11-01,10kg상자,대구북부도매,경상북도,특,10,250000,715.6,178900000.0,경상북도,7.73,1.78,34.64,11,0.11706879530531861
2020-11-01,10kg상자,대구북부도매,경상북도,특,10,46100,1070.520607375271,49351000.0,경상북도,7.73,1.78,34.64,11,1.1008872544916586
2020-11-01,10kg상자,대구북부도매,경상북도,특,10,2000,670.0,1340000.0,경상북도,7.73,1.78,34.64,11,-0.009331646953202313
2023-11-01,8kg그물망,대구북부도매,대구광역시,특,8,35712,872.603046594982,31162400.0,대구광역시,7.6,1.66,29.73,11,0.552271745426829
2022-11-01,8kg그물망,대구북부도매,대구광역시,특,8,165312,1100.01935733643,181846399.9999999,대구광역시,9.02,1.3,47.32,11,1.182656005394378
2022-11-01,8kg그물망,대구북부도매,대구광역시,특,8,20480,875.0,17920000.0,대구광역시,9.02,1.3,47.32,11,0.5589159553054989
2022-11-01,8kg그물망,대구북부도매,대구광역시,특,8,6400,750.0,4800000.0,대구광역시,9.02,1.3,47.32,11,0.21242351490385183
2021-11-01,8kg그물망,대구북부도매,대구광역시,특,8,29952,491.9337606837607,14734400.0,대구광역시,7.88,1.35,36.96,11,-0.5029204934638222
2020-11-01,8kg그물망,대구북부도매,대구광역시,특,8,35456,1013.357400722022,35929600.000000015,대구광역시,8.19,1.49,26.07,11,0.9424343026959151
2020-11-01,8kg그물망,대구북부도매,대구광역시,특,8,9344,794.9486301369863,7428000.0,대구광역시,8.19,1.49,26.07,11,0.33701839929485494
2022-11-01,10kg그물망,대구북부도매,대구광역시,특,10,10000,600.0,6000000.0,대구광역시,9.02,1.3,47.32,11,-0.20336741357812468
2021-11-01,10kg그물망,대구북부도매,대구광역시,특,10,20000,450.0,9000000.0,대구광역시,7.88,1.35,36.96,11,-0.6191583420601012
2020-11-01,10kg그물망,대구북부도매,대구광역시,특,10,20000,800.0,16000000.0,대구광역시,8.19,1.49,26.07,11,0.35102049106451066
2020-11-01,10kg그물망,대구북부도매,대구광역시,특,10,17500,427.0857142857143,7474000.0,대구광역시,8.19,1.49,26.07,11,-0.6826753562777288
2020-11-01,10kg그물망,대구북부도매,대구광역시,특,10,10000,500.0,5000000.0,대구광역시,8.19,1.49,26.07,11,-0.48056136589944237
2023-11-01,10kg상자,대구북부도매,대구광역시,특,10,60000,400.0,24000000.0,대구광역시,7.6,1.66,29.73,11,-0.75775531822076
2022-11-01,11kg그물망,대구북부도매,대구광역시,특,11,4477,590.9090909090909,2645500.0,대구광역시,9.02,1.3,47.32,11,-0.22856686378915364
2022-11-01,8kg그물망,대구북부도매,대전광역시,특,8,15360,1068.75,16416000.0,대전광역시,8.44,1.05,56.55,11,1.095979237928052
2021-11-01,8kg그물망,대구북부도매,대전광역시,특,8,55552,641.8778801843318,35657600.0,대전광역시,7.52,1.23,44.5,11,-0.08728446234678933
2023-11-01,10kg상자,대구북부도매,부산광역시,특,10,70400,486.3636363636364,34240000.0,부산광역시,10.81,2.3,35.46,11,-0.5183605412159856
2020-11-01,10kg그물망,대구북부도매,서울특별시,특,10,10000,800.0,8000000.0,서울특별시,8.1,1.48,99.45,11,0.35102049106451066
2023-11-01,8kg그물망,대구북부도매,전라남도,특,8,1055936,742.8018364749379,784351200.0,전라남도,10.04,2.98,78.86,11,0.19247064093418068
2023-11-01,8kg그물망,대구북부도매,전라남도,특,8,499776,744.386285055705,372026400.0,전라남도,10.04,2.98,78.86,11,0.19686263657770806
2023-11-01,8kg그물망,대구북부도매,전라남도,특,8,356608,1007.600502512563,359318400.00000006,전라남도,10.04,2.98,78.86,11,0.9264765290180005
2023-11-01,8kg그물망,대구북부도매,전라남도,특,8,32640,551.4705882352941,18000000.0,전라남도,10.04,2.98,78.86,11,-0.33788800808699937
2023-11-01,8kg그물망,대구북부도매,전라남도,특,8,32000,650.0,20800000.0,전라남도,10.04,2.98,78.86,11,-0.06477043741746585
2023-11-01,8kg그물망,대구북부도매,전라남도,특,8,19200,762.5,14640000.0,전라남도,10.04,2.98,78.86,11,0.24707275894401654
2022-11-01,8kg그물망,대구북부도매,전라남도,특,8,621504,620.0738852847287,385378400.0,전라남도,11.24,2.37,52.55,11,-0.1477238175729378
2022-11-01,8kg그물망,대구북부도매,전라남도,특,8,334080,800.2873563218391,267360000.0,전라남도,11.24,2.37,52.55,11,0.35181702541026155
2022-11-01,8kg그물망,대구북부도매,전라남도,특,8,11520,687.5,7920000.0,전라남도,11.24,2.37,52.55,11,0.03917729470302828
2022-11-01,8kg그물망,대구북부도매,전라남도,특,8,7680,700.0,5376000.0,전라남도,11.24,2.37,52.55,11,0.07382653874319299
2021-11-01,8kg그물망,대구북부도매,전라남도,특,8,282240,562.358276643991,158720000.0,전라남도,10.2,2.46,60.44,11,-0.30770799427050266
2021-11-01,8kg그물망,대구북부도매,전라남도,특,8,203200,594.6338582677165,120829600.0,전라남도,10.2,2.46,60.44,11,-0.21824203393300493
2021-11-01,8kg그물망,대구북부도매,전라남도,특,8,187136,605.0786593707252,113232000.00000004,전라남도,10.2,2.46,60.44,11,-0.1892896769434746
2021-11-01,8kg그물망,대구북부도매,전라남도,특,8,30720,469.3229166666667,14417600.0,전라남도,10.2,2.46,60.44,11,-0.5655963856480132
2021-11-01,10kg그물망,대구북부도매,전라남도,특,10,1335900,475.927838910098,635791999.9999999,전라남도,10.2,2.46,60.44,11,-0.5472879406336961
2021-11-01,10kg그물망,대구북부도매,전라남도,특,10,66000,552.8181818181818,36485999.99999999,전라남도,10.2,2.46,60.44,11,-0.33415256017336475
2021-11-01,10kg그물망,대구북부도매,전라남도,특,10,52000,348.4615384615385,18120000.000000004,전라남도,10.2,2.46,60.44,11,-0.9006168167248236
2020-11-01,10kg그물망,대구북부도매,전라남도,특,10,575200,842.1870653685676,484426000.00000006,전라남도,10.57,2.71,21.12,11,0.467960484928021
2023-11-01,10kg상자,대구북부도매,전라남도,특,10,412000,416.9902912621359,171799999.99999997,전라남도,10.04,2.98,78.86,11,-0.710659258360342
2022-11-01,10kg상자,대구북부도매,전라남도,특,10,572600,356.6887879846315,204240000.0,전라남도,11.24,2.37,52.55,11,-0.8778113786044254
2020-11-01,10kg상자,대구북부도매,전라남도,특,10,601500,479.3848711554448,288350000.00000006,전라남도,10.57,2.71,21.12,11,-0.5377052563197969
2023-11-01,8kg그물망,대구북부도매,전라북도,특,8,3840,716.6666666666666,2752000.0,전라북도,7.66,2.66,90.08,11,0.12002553079674583
2020-11-01,8kg그물망,대구북부도매,전라북도,특,8,51648,628.0359355638167,32436800.000000004,전라북도,7.98,2.22,52.93,11,-0.12565349571852333
2020-11-01,8kg그물망,대구북부도매,전라북도,특,8,8512,600.7518796992481,5113600.0,전라북도,7.98,2.22,52.93,11,-0.20128324852307725
2023-11-01,8kg그물망,대구북부도매,제주도,특,8,6400,793.75,5080000.0,제주도,10.91,3.88,108.7,11,0.33369586904442833
2021-11-01,8kg그물망,대구북부도매,제주도,특,8,97664,358.5435779816514,35016800.00000001,제주도,10.86,3.69,113.83,11,-0.8726700129044255
2021-11-01,8kg그물망,대구북부도매,제주도,특,8,88960,370.9802158273381,33002400.0,제주도,10.86,3.69,113.83,11,-0.8381964049240778
2021-11-01,8kg그물망,대구북부도매,제주도,특,8,31360,413.9285714285715,12980800.000000002,제주도,10.86,3.69,113.83,11,-0.7191461605760049
2020-11-01,8kg상자,대구북부도매,제주도,특,8,192,812.5,156000.0,제주도,11.55,3.62,39.53,11,0.3856697351046754
2023-11-01,10kg상자,대구북부도매,제주도,특,10,500,600.0,300000.0,제주도,10.91,3.88,108.7,11,-0.20336741357812468
2020-11-01,10kg상자,대구북부도매,제주도,특,10,300,1050.0,315000.0,제주도,11.55,3.62,39.53,11,1.0440053718678048
2020-11-01,15kg상자,대구북부도매,제주도,특,15,2250,400.0,900000.0,제주도,11.55,3.62,39.53,11,-0.75775531822076
2023-11-01,8kg그물망,대구북부도매,충청남도,특,8,206784,799.1682141751779,165255200.0,충청남도,8.03,3.22,70.43,11,0.34871483106183787
2023-11-01,8kg그물망,대구북부도매,충청남도,특,8,135040,716.9075829383886,96811200.0,충청남도,8.03,3.22,70.43,11,0.12069333613211713
2023-11-01,8kg그물망,대구북부도매,충청남도,특,8,71680,915.1785714285714,65600000.0,충청남도,8.03,3.22,70.43,11,0.6702885254345998
2022-11-01,8kg그물망,대구북부도매,충청남도,특,8,281856,828.144868301544,233417600.0,충청남도,9.7,2.18,44.43,11,0.4290363638851901
2022-11-01,8kg그물망,대구북부도매,충청남도,특,8,79296,842.907586763519,66839200.00000001,충청남도,9.7,2.18,44.43,11,0.46995772666000757
2022-11-01,8kg그물망,대구북부도매,충청남도,특,8,25600,687.5,17600000.0,충청남도,9.7,2.18,44.43,11,0.03917729470302828
2022-11-01,8kg그물망,대구북부도매,충청남도,특,8,7680,825.0,6336000.0,충청남도,9.7,2.18,44.43,11,0.42031897914484007
2020-11-01,8kg그물망,대구북부도매,충청남도,특,8,47808,596.2014725568943,28503200.0,충청남도,8.44,2.38,42.86,11,-0.21389670192767937
2022-11-01,10kg그물망,대구북부도매,충청남도,특,10,92000,621.7391304347826,57200000.0,충청남도,9.7,2.18,44.43,11,-0.14310785872566428
2023-11-01,8kg그물망,대구북부도매,충청북도,특,8,14912,793.9914163090128,11840000.0,충청북도,5.82,1.65,45.04,11,0.33436506045292924
2022-11-01,8kg그물망,대구북부도매,충청북도,특,8,6400,875.0,5600000.0,충청북도,7.28,1.09,54.94,11,0.5589159553054989
2021-11-01,8kg그물망,대구북부도매,충청북도,특,8,11392,352.5280898876405,4016000.000000001,충청북도,6.22,1.34,51.67,11,-0.8893445821036327
2020-11-01,8kg그물망,대구북부도매,충청북도,특,8,23424,936.8510928961748,21944800.0,충청북도,6.35,1.32,45.17,11,0.7303634442583357
2023-11-01,10kg그물망,대구북부도매,충청북도,특,10,14600,707.8767123287671,10335000.0,충청북도,5.82,1.65,45.04,11,0.095660308960283
2023-11-01,10kg그물망,대구북부도매,충청북도,특,10,3600,850.0,3060000.0,충청북도,5.82,1.65,45.04,11,0.4896174672251695
2022-11-01,10kg그물망,대구북부도매,충청북도,특,10,30900,518.7702265372168,16029999.999999998,충청북도,7.28,1.09,54.94,11,-0.42853143310126635
